,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2,тотал,country
4259,15326911,"Серия А, 14-й тур, регулярный сезон, 28.11.2021 16:00",2021-11-28 16:00:00,Милан,1,Сассуоло,3,19,в отдельных районах умеренный или сильный дождь с грозой,1.49,5.05,6.4,2.67,1.45,3.7,7.0,6,3,2,2,2,5,19,15,14,16,1.9,1.5,1.4,1.6,2,1,7,8,5,8,5,2,11.9,13.3,12.9,13.9,4.1,4.7,4.0,4.2,51.6,57.1,48.4,42.9,3.5,4.6,5.4,5.0,13.6,13.4,15.0,15.6,2.7,0.8,1.3,4.4,2.8,2.7,2.1,2.3,0.1,0.0,0.2,0.1,4,Серия
4260,15326916,"Серия А, 14-й тур, регулярный сезон, 28.11.2021 13:30",2021-11-28 13:30:00,Удинезе,0,Дженоа,0,21,в отдельных районах местами небольшой дождь с грозой,1.73,3.82,5.45,1.9,2.0,5.6,6.6,2,0,5,6,3,4,14,13,16,18,1.4,1.3,1.6,1.8,0,1,8,7,5,6,5,4,12.5,12.2,12.38,12.2,4.38,3.9,4.13,4.2,39.75,46.2,60.25,53.8,4.5,4.6,5.0,5.0,14.38,15.1,12.88,14.2,0.75,2.3,1.38,1.0,2.38,3.1,2.75,2.3,0.25,0.0,0.0,0.0,0,Серия
4261,15326917,"Серия А, 14-й тур, регулярный сезон, 27.11.2021 21:45",2021-11-27 21:45:00,Венеция,0,Интер,2,23,в отдельных районах умеренный или сильный дождь с грозой,9.0,5.6,1.36,2.44,1.53,6.2,3.0,3,7,3,2,4,1,10,20,13,10,1.0,2.0,1.3,1.0,3,3,6,7,4,5,6,5,7.78,17.5,16.33,10.9,3.56,6.0,5.33,4.1,40.22,54.4,59.78,45.6,3.33,6.6,6.89,3.8,13.78,12.4,13.11,13.2,2.11,1.7,1.22,1.2,2.56,2.0,1.78,2.2,0.11,0.0,0.22,0.2,2,Серия
4262,15326910,"Серия А, 14-й тур, регулярный сезон, 27.11.2021 19:00",2021-11-27 19:00:00,Ювентус,0,Аталанта,1,13,небольшой дождь,2.18,3.74,3.64,2.1,1.7,3.8,3.8,6,4,1,4,3,2,14,26,12,19,1.4,2.6,1.2,1.9,4,0,5,10,5,9,5,1,13.33,14.8,11.33,11.7,4.0,5.5,3.44,5.1,51.22,54.5,48.78,45.5,2.89,5.0,5.78,4.3,14.11,13.4,13.11,13.2,2.33,1.6,1.0,2.4,1.89,1.8,2.78,2.7,0.0,0.0,0.11,0.0,1,Серия
4263,15326909,"Серия А, 14-й тур, регулярный сезон, 27.11.2021 16:00",2021-11-27 16:00:00,Эмполи,2,Фиорентина,1,28,переменная облачность,4.05,3.64,1.99,2.21,1.74,4.8,6.7,4,5,2,0,4,5,17,15,19,12,1.7,1.5,1.9,1.2,0,3,8,4,7,6,3,4,11.13,12.8,18.0,9.1,4.63,4.5,6.25,3.3,41.88,56.1,58.13,43.9,3.88,5.6,5.25,3.6,13.63,11.8,14.88,14.8,2.75,1.1,2.38,3.5,2.13,2.6,2.38,2.5,0.13,0.3,0.0,0.0,3,Серия
4264,15326914,"Серия А, 14-й тур, регулярный сезон, 27.11.2021 16:00",2021-11-27 16:00:00,Сампдория,3,Верона,1,22,переменная облачность,2.9,3.45,2.56,2.08,1.83,6.0,4.8,3,5,1,4,6,1,15,24,22,15,1.5,2.4,2.2,1.5,2,1,6,9,9,8,1,2,10.0,11.3,15.4,13.4,3.7,4.9,5.4,3.7,45.4,49.7,54.6,50.3,4.7,2.9,6.3,4.3,13.0,15.0,13.8,12.6,2.7,2.4,1.7,0.6,3.1,2.7,2.3,2.0,0.1,0.2,0.0,0.1,4,Серия
4265,15326908,"Серия А, 14-й тур, регулярный сезон, 26.11.2021 21:45",2021-11-26 21:45:00,Кальяри,1,Салернитана,1,22,небольшой дождь,1.86,3.64,4.7,1.82,2.1,5.3,5.2,1,2,3,1,6,7,10,8,19,17,1.0,0.8,1.9,1.7,0,1,6,4,6,5,4,5,8.3,13.0,17.3,13.6,2.6,3.8,5.2,4.6,40.0,47.3,60.0,52.7,3.1,5.9,6.5,4.8,12.9,13.8,12.3,14.7,2.8,1.4,1.5,1.2,2.1,2.0,2.0,2.6,0.2,0.1,0.0,0.2,2,Серия
4266,15326907,"Серия А, 13-й тур, регулярный сезон, 22.11.2021 21:45",2021-11-22 21:45:00,Торино,2,Удинезе,1,13,небольшой дождь,2.13,3.4,3.82,1.73,2.23,16.2,9.1,4,2,2,5,4,3,13,13,8,15,1.3,1.3,0.8,1.5,3,0,3,7,3,4,7,6,13.2,11.13,8.2,12.13,3.7,3.88,2.4,3.88,54.2,39.75,45.8,60.25,3.9,4.38,4.1,5.25,18.4,13.25,11.1,13.13,2.2,0.88,1.5,1.13,2.7,2.13,2.2,3.0,0.1,0.25,0.1,0.13,3,Серия
4267,15326902,"Серия А, 13-й тур, регулярный сезон, 22.11.2021 19:30",2021-11-22 19:30:00,Верона,2,Эмполи,1,26,переменная облачность,1.76,3.84,5.1,2.1,1.7,15.0,9.0,4,5,4,2,2,3,22,18,15,17,2.2,1.8,1.5,1.7,1,1,8,7,7,6,3,4,9.6,12.0,13.9,16.88,4.5,4.75,3.7,5.75,49.8,42.63,50.2,57.38,3.0,4.0,4.6,6.0,16.4,13.38,12.7,16.13,2.3,3.0,0.4,2.13,2.9,1.88,1.8,2.5,0.2,0.13,0.1,0.0,3,Серия
4268,15326901,"Серия А, 13-й тур, регулярный сезон, 21.11.2021 21:45",2021-11-21 21:45:00,Дженоа,0,Рома,2,22,переменная облачность,4.65,4.25,1.74,2.41,1.54,16.0,14.3,1,3,6,2,3,5,16,15,18,18,1.6,1.5,1.8,1.8,1,3,8,6,7,7,3,3,13.0,16.3,11.7,8.5,4.0,5.4,4.1,4.0,46.8,52.4,53.2,47.6,5.0,7.4,4.5,2.7,15.3,13.8,14.2,12.0,2.3,1.4,1.1,2.5,3.1,3.11,2.3,2.33,0.0,0.0,0.0,0.11,2,Серия
4269,15326903,"Серия А, 13-й тур, регулярный сезон, 21.11.2021 19:00",2021-11-21 19:00:00,Интер,3,Наполи,2,19,в отдельных районах умеренный или сильный дождь с грозой,2.34,3.55,3.42,2.13,1.87,13.8,14.0,5,7,4,2,1,1,17,19,10,6,1.7,1.9,1.0,0.6,3,6,7,4,5,5,5,5,16.6,16.7,12.6,9.5,4.9,5.4,4.3,1.9,54.9,59.4,45.1,40.6,6.3,5.7,4.7,4.2,13.0,12.6,13.0,13.2,1.4,2.5,1.0,1.6,2.0,2.0,2.3,2.8,0.0,0.2,0.2,0.4,5,Серия
4270,15326899,"Серия А, 13-й тур, регулярный сезон, 21.11.2021 16:00",2021-11-21 16:00:00,Болонья,0,Венеция,1,30,переменная облачность,1.71,3.95,5.35,2.01,1.89,14.0,8.0,4,2,2,3,4,5,16,10,21,15,1.6,1.0,2.1,1.5,3,2,6,7,7,5,3,5,13.4,8.67,11.9,15.44,4.4,3.56,5.2,5.33,49.9,41.67,50.1,58.33,5.1,3.67,2.9,6.11,11.0,14.22,15.3,13.56,0.6,2.0,2.0,1.11,2.4,2.67,2.6,1.89,0.2,0.11,0.3,0.22,1,Серия
4271,15326905,"Серия А, 13-й тур, регулярный сезон, 21.11.2021 16:00",2021-11-21 16:00:00,Салернитана,0,Сампдория,2,25,переменная облачность,2.9,3.48,2.55,2.11,1.81,13.8,14.0,2,2,1,2,7,6,8,15,19,24,0.8,1.5,1.9,2.4,1,1,4,7,6,10,4,0,11.6,10.2,14.0,14.3,3.7,3.4,4.7,5.5,46.1,45.7,53.9,54.3,5.0,4.8,5.2,5.4,13.9,12.3,13.8,14.1,1.5,2.8,1.2,1.8,2.2,3.2,2.3,2.7,0.1,0.1,0.2,0.0,2,Серия
4272,15326906,"Серия А, 13-й тур, регулярный сезон, 21.11.2021 13:30",2021-11-21 13:30:00,Сассуоло,2,Кальяри,2,27,переменная облачность,1.6,4.5,5.65,2.46,1.52,13.8,14.6,3,1,1,2,6,7,14,10,16,20,1.4,1.0,1.6,2.0,1,0,8,6,8,6,2,4,12.6,8.1,14.4,16.3,5.0,2.4,4.3,5.1,56.2,41.4,43.8,58.6,4.6,2.8,4.9,6.5,13.2,13.4,15.3,12.5,1.2,2.5,4.1,1.5,2.7,2.1,2.3,2.2,0.0,0.2,0.1,0.0,4,Серия
4273,15326900,"Серия А, 13-й тур, регулярный сезон, 20.11.2021 21:45",2021-11-20 21:45:00,Фиорентина,4,Милан,3,27,переменная облачность,2.99,3.42,2.51,2.14,1.79,14.0,13.0,5,6,0,2,5,2,13,18,10,13,1.3,1.8,1.0,1.3,3,1,4,8,6,6,4,4,12.7,11.5,9.0,14.3,4.2,3.8,3.2,4.0,56.4,51.2,43.6,48.8,5.4,3.2,4.0,5.4,13.1,13.2,15.1,14.8,1.0,2.1,3.0,1.2,2.9,2.9,2.8,2.2,0.3,0.2,0.0,0.2,7,Серия
4274,15326904,"Серия А, 13-й тур, регулярный сезон, 20.11.2021 19:00",2021-11-20 19:00:00,Лацио,0,Ювентус,2,27,переменная облачность,3.08,3.35,2.64,1.94,2.05,13.0,14.0,5,7,3,1,2,2,17,14,14,8,1.7,1.4,1.4,0.8,4,5,5,5,7,4,3,6,10.4,13.11,12.7,11.0,4.5,3.78,3.7,3.0,49.1,51.11,50.9,48.89,3.5,3.11,4.2,5.33,13.5,13.44,10.9,14.56,2.3,2.78,1.8,1.22,2.5,1.89,2.8,3.11,0.2,0.0,0.0,0.11,2,Серия
4275,15326898,"Серия А, 13-й тур, регулярный сезон, 20.11.2021 16:00",2021-11-20 16:00:00,Аталанта,5,Специя,2,18,небольшой дождь,1.28,6.4,11.5,2.74,1.43,13.7,14.0,4,3,4,1,2,6,21,10,16,18,2.1,1.0,1.6,1.8,1,1,9,6,8,7,2,3,14.8,12.4,11.4,14.4,5.3,4.3,4.4,5.1,56.4,50.1,43.6,49.9,6.1,5.3,3.6,4.3,12.8,12.8,12.9,13.0,1.5,1.8,2.2,1.7,2.0,1.8,2.5,2.7,0.0,0.1,0.0,0.0,7,Серия
4276,15326892,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 21:45",2021-11-07 21:45:00,Милан,1,Интер,1,19,в отдельных районах умеренный или сильный дождь с грозой,3.62,3.6,2.23,2.27,1.78,4.0,3.9,7,6,1,3,2,1,19,19,12,10,1.9,1.9,1.2,1.0,2,3,7,7,6,6,4,4,11.5,17.0,13.7,12.5,3.8,5.2,4.0,4.5,53.2,54.2,46.8,45.8,3.2,6.3,5.0,4.7,12.8,13.4,15.0,12.5,2.1,1.4,1.2,1.1,2.8,2.3,2.4,2.3,0.2,0.0,0.2,0.3,2,Серия
4277,15326891,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 19:00",2021-11-07 19:00:00,Лацио,3,Салернитана,0,27,переменная облачность,1.31,5.85,11.0,2.43,1.53,2.8,6.9,4,2,4,1,2,7,15,8,15,20,1.5,0.8,1.5,2.0,3,1,6,4,6,6,4,4,9.4,11.6,13.8,15.1,4.2,3.7,4.2,5.2,48.5,44.5,51.5,55.5,3.5,5.0,4.7,5.7,13.7,13.7,11.4,14.2,2.6,1.5,1.9,1.4,2.7,2.2,2.9,2.4,0.2,0.1,0.0,0.2,3,Серия
4278,15326893,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 19:00",2021-11-07 19:00:00,Наполи,1,Верона,1,27,небольшой дождь,1.45,4.75,8.0,2.3,1.59,2.9,8.0,8,4,1,3,1,3,22,22,5,17,2.2,2.2,0.5,1.7,7,1,3,8,6,8,4,2,16.8,9.3,9.5,13.8,6.2,4.3,2.1,4.4,58.7,50.1,41.3,49.9,5.9,3.4,4.5,4.7,11.7,15.8,12.2,12.3,2.5,2.2,1.6,0.3,1.9,2.6,2.5,1.8,0.2,0.0,0.2,0.1,2,Серия
4279,15326894,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Сампдория,1,Болонья,2,22,переменная облачность,2.76,3.3,2.78,2.0,1.9,7.7,5.7,3,3,2,3,5,4,17,14,23,20,1.7,1.4,2.3,2.0,1,4,7,5,10,6,0,4,10.22,12.3,14.33,12.9,3.33,3.8,5.33,5.2,45.78,48.9,54.22,51.1,4.67,5.1,5.44,2.8,12.11,11.2,14.33,15.0,2.89,0.4,1.78,2.0,3.11,2.8,2.89,2.4,0.11,0.2,0.0,0.3,3,Серия
4280,15326896,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Удинезе,3,Сассуоло,2,21,в отдельных районах местами небольшой дождь с грозой,2.29,3.6,3.22,2.11,1.81,7.0,7.0,2,3,4,1,4,6,9,12,15,15,0.9,1.2,1.5,1.5,1,1,5,7,3,7,7,3,10.56,12.3,13.56,13.7,3.89,5.1,4.56,4.4,41.0,55.44,59.0,44.56,4.56,5.0,5.11,5.0,13.0,13.0,12.56,15.44,1.22,1.22,1.33,4.44,2.11,2.4,2.56,2.1,0.11,0.0,0.11,0.0,5,Серия
4281,15326897,"Серия А, 12-й тур, регулярный сезон, 07.11.2021 13:30",2021-11-07 13:30:00,Венеция,3,Рома,2,23,в отдельных районах умеренный или сильный дождь с грозой,5.7,4.05,1.66,2.11,1.81,6.8,2.6,2,4,3,2,5,4,8,14,16,15,0.8,1.4,1.6,1.5,2,4,6,5,5,6,5,4,8.4,14.8,14.5,7.9,3.0,4.6,5.3,3.6,40.89,51.4,59.11,48.6,3.4,6.9,5.3,2.9,15.22,14.1,12.89,11.6,1.89,1.5,1.33,2.5,2.8,3.22,1.8,2.22,0.1,0.11,0.2,0.11,5,Серия
4282,15326888,"Серия А, 12-й тур, регулярный сезон, 06.11.2021 21:45",2021-11-06 21:45:00,Кальяри,1,Аталанта,2,22,небольшой дождь,6.55,4.65,1.52,2.32,1.58,5.0,3.9,1,4,2,4,7,2,10,21,22,16,1.0,2.1,2.2,1.6,0,1,6,9,6,8,4,2,8.1,14.1,16.0,11.5,2.5,5.0,4.8,4.4,41.7,54.7,58.3,45.3,2.9,5.9,6.6,3.9,13.3,13.7,13.0,13.2,2.2,1.7,1.6,1.9,2.5,2.1,2.2,2.6,0.2,0.0,0.0,0.0,3,Серия
4283,15326890,"Серия А, 12-й тур, регулярный сезон, 06.11.2021 19:00",2021-11-06 19:00:00,Ювентус,1,Фиорентина,0,13,небольшой дождь,1.73,3.9,6.0,2.05,1.94,3.8,6.0,7,6,1,0,2,4,16,15,10,10,1.6,1.5,1.0,1.0,4,3,6,5,5,7,5,3,13.44,13.1,11.0,8.3,4.11,4.7,3.33,3.1,51.56,57.7,48.44,42.3,3.0,5.2,5.0,3.8,14.22,12.9,14.56,16.4,2.22,1.2,1.56,2.7,2.11,3.0,3.11,3.1,0.0,0.2,0.0,0.0,1,Серия
4284,15326895,"Серия А, 12-й тур, регулярный сезон, 06.11.2021 16:00",2021-11-06 16:00:00,Специя,1,Торино,0,20,переменная облачность,3.38,3.56,2.23,2.02,1.88,5.9,6.7,2,4,1,2,7,4,10,14,24,9,1.0,1.4,2.4,0.9,0,3,7,4,8,4,2,6,12.2,13.0,15.3,8.5,4.2,3.8,6.0,2.7,50.1,52.0,49.9,48.0,5.3,3.9,4.4,4.2,12.2,19.5,12.5,11.0,1.5,2.2,1.6,1.4,1.7,2.9,2.4,2.3,0.2,0.1,0.0,0.1,1,Серия
4285,15326889,"Серия А, 12-й тур, регулярный сезон, 05.11.2021 21:45",2021-11-05 21:45:00,Эмполи,2,Дженоа,2,28,переменная облачность,2.19,3.62,3.42,2.1,1.82,5.2,5.2,5,1,0,5,5,4,16,16,19,19,1.6,1.6,1.9,1.9,1,1,6,8,7,7,3,3,13.44,11.9,16.0,11.6,5.22,3.5,5.44,4.5,45.33,50.7,54.67,49.3,4.89,4.7,5.89,4.1,13.44,13.4,15.44,13.6,3.56,2.11,2.0,1.0,2.11,2.7,2.56,2.3,0.11,0.0,0.0,0.0,4,Серия
4286,15326879,"Серия А, 11-й тур, регулярный сезон, 01.11.2021 21:45",2021-11-01 21:45:00,Болонья,2,Кальяри,0,30,переменная облачность,1.7,4.05,5.25,2.3,1.69,4.0,5.0,3,1,3,3,4,6,15,12,22,22,1.5,1.2,2.2,2.2,3,0,6,7,7,7,3,3,13.5,9.0,12.7,16.5,4.3,3.0,5.4,5.0,50.2,43.6,49.8,56.4,5.5,3.8,3.0,6.5,11.4,14.1,15.6,13.4,0.3,1.8,1.7,1.9,2.9,2.5,2.4,2.2,0.4,0.1,0.3,0.0,2,Серия
4287,15326884,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 21:45",2021-10-31 21:45:00,Рома,1,Милан,2,27,переменная облачность,2.41,3.65,3.2,2.19,1.83,4.0,5.0,5,6,1,1,4,3,18,19,15,14,1.8,1.9,1.5,1.4,4,2,5,7,6,6,4,4,13.8,11.9,8.6,13.8,4.5,3.9,4.1,4.2,51.7,52.8,48.3,47.2,6.4,3.0,3.4,5.9,13.4,13.1,12.0,13.5,1.2,1.2,2.2,1.3,2.7,2.4,1.9,1.8,0.1,0.1,0.1,0.2,3,Серия
4288,15326885,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 19:05",2021-10-31 19:05:00,Салернитана,0,Наполи,1,25,переменная облачность,11.0,5.85,1.31,2.41,1.54,4.9,2.8,2,7,1,2,7,1,10,23,22,6,1.0,2.3,2.2,0.6,1,7,5,3,7,7,3,3,11.5,15.2,15.1,9.3,3.8,6.2,5.7,2.2,43.8,57.3,56.2,42.7,5.0,6.1,6.2,4.5,14.1,10.5,14.2,12.1,1.7,2.6,1.2,1.9,2.4,1.9,2.6,2.7,0.1,0.1,0.3,0.2,1,Серия
4289,15326880,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 16:05",2021-10-31 16:05:00,Фиорентина,3,Специя,0,27,переменная облачность,1.67,4.2,5.3,2.32,1.68,3.7,4.8,5,2,0,2,5,6,13,12,13,23,1.3,1.2,1.3,2.3,2,0,6,8,7,8,3,2,11.1,13.1,8.9,14.1,4.2,4.7,3.6,5.4,57.8,49.4,42.2,50.6,4.9,5.3,3.8,4.8,13.5,11.7,15.6,13.3,1.3,1.5,2.7,1.6,2.8,1.7,3.0,2.2,0.3,0.2,0.1,0.0,3,Серия
4290,15326881,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 16:00",2021-10-31 16:00:00,Дженоа,0,Венеция,0,22,переменная облачность,2.02,3.54,4.05,2.0,1.9,4.8,4.8,1,2,4,2,5,6,17,8,21,19,1.7,0.8,2.1,1.9,0,1,9,6,8,6,2,4,10.6,8.9,12.1,14.7,3.3,3.1,5.0,5.8,48.7,42.67,51.3,57.33,3.9,3.2,4.2,4.8,13.8,14.67,13.8,12.56,2.0,2.0,1.22,1.44,2.8,2.8,2.3,1.9,0.0,0.1,0.0,0.2,0,Серия
4291,15326886,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 16:00",2021-10-31 16:00:00,Сассуоло,1,Эмполи,2,27,переменная облачность,1.73,4.35,4.65,2.82,1.41,3.8,3.7,3,5,2,0,5,5,11,22,13,20,1.1,2.2,1.3,2.0,2,1,6,6,6,7,4,3,12.6,13.38,13.3,16.13,5.1,5.13,4.0,5.5,56.0,45.75,44.0,54.25,5.4,4.75,5.0,6.13,12.11,13.63,15.67,15.38,1.22,3.5,4.33,2.25,2.2,2.13,2.1,2.38,0.0,0.13,0.0,0.0,3,Серия
4292,15326883,"Серия А, 11-й тур, регулярный сезон, 31.10.2021 13:30",2021-10-31 13:30:00,Интер,2,Удинезе,0,19,в отдельных районах умеренный или сильный дождь с грозой,1.36,5.35,9.7,2.34,1.57,3.6,3.7,5,3,3,4,2,3,20,13,11,14,2.0,1.3,1.1,1.4,2,1,7,6,6,4,4,6,16.7,10.75,12.7,13.38,5.5,3.75,4.2,4.5,50.3,42.0,49.7,58.0,6.1,4.63,4.7,5.0,13.3,13.25,12.1,13.0,1.6,1.13,0.7,1.13,2.2,2.13,2.1,2.88,0.0,0.13,0.3,0.13,2,Серия
4293,15326887,"Серия А, 11-й тур, регулярный сезон, 30.10.2021 21:50",2021-10-30 21:50:00,Торино,3,Сампдория,0,13,небольшой дождь,1.84,3.68,4.8,2.01,1.89,4.0,3.0,3,3,2,3,5,4,12,17,11,20,1.2,1.7,1.1,2.0,2,2,5,7,4,9,6,1,13.5,10.78,8.7,14.67,4.2,3.44,2.8,5.44,50.4,45.89,49.6,54.11,4.0,4.78,3.8,5.89,19.3,12.78,11.5,13.11,1.8,2.89,1.1,1.33,2.9,2.89,2.1,2.89,0.1,0.0,0.0,0.0,3,Серия
4294,15326882,"Серия А, 11-й тур, регулярный сезон, 30.10.2021 19:00",2021-10-30 19:00:00,Верона,2,Ювентус,1,26,переменная облачность,4.55,3.7,1.87,1.9,2.0,2.9,2.9,3,7,3,2,4,1,22,15,19,9,2.2,1.5,1.9,0.9,1,4,8,6,8,4,2,6,9.5,12.67,13.9,11.0,4.2,4.0,4.7,3.33,49.5,50.56,50.5,49.44,3.7,4.44,5.0,5.0,14.7,14.56,12.7,14.67,1.9,2.33,0.4,1.22,2.4,1.78,1.7,2.89,0.1,0.0,0.1,0.0,3,Серия
4295,15326878,"Серия А, 11-й тур, регулярный сезон, 30.10.2021 16:00",2021-10-30 16:00:00,Аталанта,2,Лацио,2,18,небольшой дождь,2.12,4.0,3.54,2.44,1.53,2.8,2.7,5,4,3,3,2,3,20,13,14,14,2.0,1.3,1.4,1.4,2,3,8,5,7,5,3,5,13.9,11.9,11.8,12.0,5.0,4.9,4.2,3.9,54.3,51.7,45.7,48.3,5.6,4.3,4.9,3.9,13.6,12.2,13.9,11.3,1.5,2.2,1.9,2.0,2.5,2.4,2.9,2.8,0.0,0.2,0.1,0.1,4,Серия
4296,15326873,"Серия А, 10-й тур, регулярный сезон, 28.10.2021 21:45",2021-10-28 21:45:00,Наполи,3,Болонья,0,27,небольшой дождь,1.25,6.9,12.5,2.57,1.48,4.0,5.0,7,3,2,3,1,4,22,19,7,24,2.2,1.9,0.7,2.4,6,3,4,7,7,7,3,3,15.7,14.5,9.2,11.6,6.1,5.3,2.5,5.3,57.7,53.3,42.3,46.7,7.0,5.8,4.4,2.7,9.9,12.0,13.2,15.1,2.6,0.4,2.1,1.7,2.0,2.9,2.7,2.7,0.1,0.4,0.2,0.3,3,Серия
4297,15326868,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 21:45",2021-10-27 21:45:00,Кальяри,1,Рома,2,22,небольшой дождь,6.7,4.5,1.53,2.28,1.6,3.2,3.0,2,5,3,1,5,4,14,18,21,15,1.4,1.8,2.1,1.5,0,4,7,5,7,6,3,4,9.5,13.6,15.1,9.3,3.0,4.8,4.9,4.3,45.5,50.7,54.5,49.3,4.1,5.8,5.6,3.8,14.0,12.5,12.5,11.5,2.2,1.3,2.1,2.7,2.4,2.5,1.9,1.7,0.1,0.1,0.0,0.1,3,Серия
4298,15326869,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 21:45",2021-10-27 21:45:00,Эмполи,0,Интер,2,28,переменная облачность,7.3,5.2,1.44,2.86,1.4,4.2,2.9,6,4,0,4,4,2,23,20,18,13,2.3,2.0,1.8,1.3,2,1,6,8,7,7,3,3,13.63,15.4,15.75,13.1,5.25,4.9,4.88,4.2,47.88,48.5,52.13,51.5,5.25,5.9,6.38,4.6,11.88,13.1,14.75,11.3,3.88,1.4,2.0,0.9,2.38,2.3,2.25,2.4,0.0,0.0,0.0,0.2,2,Серия
4299,15326871,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 21:45",2021-10-27 21:45:00,Лацио,1,Фиорентина,0,27,переменная облачность,1.91,3.84,4.55,2.28,1.77,3.2,3.2,3,6,3,0,4,4,12,17,16,12,1.2,1.7,1.6,1.2,2,3,5,6,5,8,5,2,12.2,13.1,13.5,8.4,5.2,5.3,4.1,3.4,51.5,60.2,48.5,39.8,4.1,5.7,3.8,3.5,12.4,13.5,11.1,15.1,1.9,1.4,2.3,2.3,2.5,2.6,2.6,2.9,0.2,0.3,0.1,0.1,1,Серия
4300,15326874,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 19:35",2021-10-27 19:35:00,Сампдория,1,Аталанта,3,22,переменная облачность,4.3,3.98,1.85,2.32,1.58,4.8,3.2,3,4,3,3,4,3,16,18,18,15,1.6,1.8,1.8,1.5,2,2,6,8,8,7,2,3,11.56,13.9,14.33,11.8,3.44,5.2,5.44,4.1,46.67,53.5,53.33,46.5,5.33,6.3,5.89,4.9,13.0,13.0,12.67,14.3,2.56,1.6,1.56,1.5,2.78,2.6,2.67,2.9,0.0,0.0,0.0,0.1,4,Серия
4301,15326870,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 19:30",2021-10-27 19:30:00,Ювентус,1,Сассуоло,2,13,небольшой дождь,1.44,5.05,7.6,2.54,1.49,2.8,4.0,8,3,2,2,0,5,17,12,7,14,1.7,1.2,0.7,1.4,5,2,5,6,4,6,6,4,12.89,13.4,10.89,13.4,4.56,5.4,3.0,4.1,51.0,57.89,49.0,42.11,4.33,5.4,4.89,5.3,13.44,11.78,14.44,14.56,1.89,1.33,1.22,3.44,1.78,1.9,2.56,2.2,0.0,0.0,0.0,0.1,3,Серия
4302,15326876,"Серия А, 10-й тур, регулярный сезон, 27.10.2021 19:30",2021-10-27 19:30:00,Удинезе,1,Верона,1,21,в отдельных районах местами небольшой дождь с грозой,2.47,3.18,3.28,1.69,2.3,3.2,3.1,4,4,3,2,3,4,15,24,13,18,1.5,2.4,1.3,1.8,2,2,5,7,5,9,5,1,11.5,10.2,14.0,13.1,4.38,4.6,4.63,4.5,43.75,48.7,56.25,51.3,4.63,3.8,4.75,4.5,13.0,14.8,12.63,12.5,1.5,1.7,1.0,0.5,2.25,2.3,3.0,1.6,0.13,0.1,0.13,0.1,2,Серия
4303,15326872,"Серия А, 10-й тур, регулярный сезон, 26.10.2021 21:45",2021-10-26 21:45:00,Милан,1,Торино,0,19,в отдельных районах умеренный или сильный дождь с грозой,1.72,3.98,5.9,2.07,1.92,3.0,4.0,6,4,1,2,3,4,20,12,14,10,2.0,1.2,1.4,1.0,2,3,7,5,6,4,4,6,13.0,14.4,13.2,8.4,4.0,4.7,4.5,2.6,53.7,51.5,46.3,48.5,3.3,4.6,5.5,4.2,12.6,19.4,13.2,11.5,1.6,2.6,1.4,1.2,2.2,2.9,1.9,2.2,0.1,0.1,0.2,0.1,1,Серия
